question,answer
"Khi bị mất thẻ, tôi có thể báo khóa thẻ qua VCB thông qua những hình thức nào?","​Quý Khách có thể chủ động khóa thẻ tạm thời qua các hình thức sau:
Cách 1
Gửi tin nhắn SMS tới tổng đài 6167
Khóa toàn bộ thẻ tại VCB
VCB KT TOANBO
Khóa toàn bộ thẻ Visa
VCB KT VISA
Khóa toàn bộ thẻ Master
VCB KT MASTER
Khóa toàn bộ thẻ Amex
VCB KT AMEX
Khóa toàn bộ thẻ JCB
VCB KT JCB
Khóa toàn bộ thẻ Unionpay
VCB KT UNIONPAY
Khóa toàn bộ thẻ nội địa:
VCB KT NOIDIA
Lưu ý
: trường hợp không nhớ cú pháp cụ thể, khách hàng soạn tin nhắn theo cú pháp VCB HELP gửi đến tổng đài 6167 để được hướng dẫn.
Cách 2
VCB Digibank trên ứng dụng mobile
Truy cập ứng dụng VCB Digibank >> Khóa thẻ
Cách 3
VCB Digibank trên trình duyệt web
Đăng nhập VCB Digibank trên trình duyệt web >> Khóa thẻ
Cách 4
Tổng đài tự động (IVR)
Gọi điện đến tổng đài 1900545413 >> Nhấn phím 1 >> 1 >> 1 >> 1 và làm theo hướng dẫn
Cách 5
Trung tâm Hỗ trợ khách hàng 24/7
Gọi điện đến tổng đài 1900545413 >> Kết nối với nhân viên trực và yêu cầu khóa thẻ
Cách 6
Tại các điểm giao dịch Vietcombank
Khách hàng trực tiếp đến các điểm giao dịch của Vietcombank và yêu cầu khóa thẻ"
Tôi muốn kiểm tra hạn mức còn lại của thẻ tín dụng mà không muốn tới ngân hàng thì có thể kiểm tra qua đâu?,"​​​​Khách hàng có thể kiểm tra hạn mức tín dụng còn lại của thẻ tín dụng bằng các cách thức rất đơn giản như sau:
Cách 1:
Gửi tin nhắn theo cú pháp ""HM"" đến tổng đài 6167. (Lưu ý: Quý Khách cần đăng ký dịch vụ SMS Banking tại Vietcombank).
Cách 2:
Kiểm tra lại tin nhắn (SMS/OTT) thông báo gần nhất của Vietcombank khi khách hàng thanh toán thẻ. Trong thông báo sẽ có thông tin về số tiền thanh toán và hạn mức tín dụng còn lại của thẻ."
Khách hàng có thể chuyển tiền theo số tài khoản của người hưởng tại ngân hàng khác không?,​Quý khách chỉ có thể thực hiện giao dịch chuyển tiền liên ngân hàng theo số thẻ của người hưởng tại ngân hàng khác trên ATM VCB. Tại ATM VCB: mục Chuyển tiền-> Chuyển tiền qua thẻ (nhập số thẻ của người thụ hưởng tại ngân hàng khác)
"Khách hàng rút tiền tại ATM của VCB, giao dịch không thành công, tài khoản bị trừ tiền thì sau bao lâu được hoàn trả tiền. Nếu Khách hàng không làm tra soát thì có được hoàn trả tiền không?","​Giao dịch chủ thẻ rút tiền tại ATM VCB, giao dịch không thành công nhưng tài khoản khách hàng bị tiền, nếu khách hàng không làm tra soát VCB vẫn thực hiện hoàn tiền cho khách nếu VCB đã thu tiền chủ thẻ VCB phát hành hoặc đã được TCTQT/Napas thanh toán cho thẻ NH khác phát hành.
Cụ thể như sau:
1- Đối với thẻ nội địa:
+ Thẻ VCB (thẻ nội địa và thẻ ghi nợ quốc tế): VCB sẽ hoàn tiền cho khách chậm nhất trong vòng 4 ngày kể từ ngày kiểm quỹ máy ATM.
+ Thẻ NH khác:
*Trường hợp VCB được Napas báo có : VCB sẽ hoàn tiền cho NHPH chậm nhất trong vòng 4 ngày làm việc kể từ ngày kiểm quỹ máy ATM/ xác định giao dich chênh lệch thông qua Napas. Thời hạn hoàn trả cho chủ thẻ kể từ khi nhận được số tiền VCB hoàn trả phụ thuộc vào từng NHPH
*Trường hợp VCB không được Napas báo có: Tiền GD lỗi vẫn theo dõi tại NHPH, việc hoàn trả chủ thẻ hoàn toàn phụ thuộc vào NHPH
*Do vậy, với các GD thẻ NH khác, khách hàng nên chủ động tra soát với NHPH để giao dịch được hoàn trả nhanh nhất.
2- Đối với thẻ quốc tế:
+ Thẻ tín dụng quốc tế do VCB phát hành:
*Trường hợp giao dịch không lên sao kê chỉ bị trừ hạn mức sau 5 ngày kể từ ngày phát sinh giao dịch hạn mức sẽ được hoàn lại
*Trường hợp giao dịch đã lên sao kê chủ thẻ: đối với giao dịch thừa quỹ ATM tại CN, chậm nhất trong vòng 6 ngày làm việc kể từ ngày kiểm quỹ ATM, đối với giao dịch không thừa quỹ tại ATM chậm nhất trong vòng 7 ngày làm việc kể từ ngày giao dịch giao dịch lỗi sẽ được hoàn trả cho chủ thẻ (khách hàng không phải chịu lãi và phí rut tiền mặt cho giao dịch bị lỗi tại ATM)
+ Thẻ quốc tế Ngân hàng khác phát hành
*Trường hợp giao dịch không thành công, chủ thẻ chưa bị trừ tiền mà chỉ trừ hạn mức/hold tài khoản: nếu chủ thẻ thông báo cho VCB, CN thực hiện gửi yêu cầu hủy code cho TTQLVHBL. TTQLVHBL sẽ gửi yêu cầu hủy code cho NHPH và việc hoàn trả sẽ phụ thuộc Ngân hàng phát hành
*Trường hợp giao dịch không thành công chủ thẻ đã bị trừ tiền/ghi nợ
*Nếu giao dịch VCB đã được TCTQT thanh toán: đối với giao dịch thừa quỹ ATM tại CN trong vòng 6 ngày làm việc kể từ ngày kiểm quỹ ATM, đối với giao dịch không thừa quỹ ATM chậm nhất trong vòng 7 ngày làm việc kể từ ngày TCTQT thanh toán cho VCB giao dịch lỗi sẽ được hoàn trả cho chủ thẻ
*Nếu GD VCB chưa được TCTQT thanh toán nếu chủ thẻ thống báo đã bị trừ tiền, CN thực hiện CN thực hiện gửi yêu cầu hủy code cho TTQLVHBL. TTQLVHBL sẽ gửi yêu cầu hủy code cho NHPH và việc hoàn trả sẽ phụ thuộc Ngân hàng phát hành
*Đối với GD thẻ quốc tế NH khác phát hành, đối với giao dịch VCB không được TCTQT thanh toán chủ thẻ nên tra soát với NHPH và sẽ được hoàn trả theo chính sách của NHPH"
Số tiền tôi gửi về có bị giới hạn không?,"​
Số tiền tối đa mà Quý khách có thể chuyển về phụ thuộc vào các quy định và luật trong dịch vụ ngân hàng của quốc gia, bang hoặc vùng lãnh thổ nơi quý khách đang sinh sống. Bên cạnh đó còn phụ thuộc vào chính sách và quy định của bản thân mỗi công ty chuyển tiền. Hiện nay quy định của dịch vụ, số tiền gửi về tối đa không quá 3,000USD hoặc tương đương."
Người thân của tôi có phải trả phí nào không khi nhận tiền?,"​
Người thân của Quý khách ở Việt Nam sẽ được nhận tiền hoàn toàn miễn phí tại tài khoản mở tại Ngân hàng Ngoại Thương Việt Nam."
Làm thế nào tôi có thể nhận được sự hỗ trợ của Quý ngân hàng về dịch vụ chuyển tiền Kiều hối?,"​Mọi yêu cầu thắc mắc
,
Quý khách hàng liên hệ Trung tâm dịch vụ khách hàng 24/7 của chúng tôi theo số 1900 54 54 13
/
0243 8243524 hoặc liên hệ với chi nhánh Vietcombank gần nhất để được hỗ trợ."
Người thân của tôi ở Việt Nam có thể nhận tiền kiều hối bằng các loại ngoại tệ nào?,"​Người thân của Quý khách được nhận đúng loại tiền tệ mà người gửi chỉ định. Đối với dịch vụ này, loại tiền tệ chi trả áp dụng là USD hoặc VND."
Người thân tôi có cần có tài khoản tại Ngân hàng Ngoại Thương Việt Nam để nhận tiền kiều hối không?,"Hiện tại dịch vụ cho phép nhận tiền qua tài khoản Vietcombank và nhận tiền tại các điểm giao dịch của Vietcombank trên toàn quốc. Trong trường hợp người thân của Quý khách không có tài khoản tại Ngân hàng Ngoại Thương Việt Nam, Quý khách có thể gửi tiền về cho Người thân với lựa chọn nhận tiền là ""Nhận bằng tiền mặt tại các điểm giao dịch của Vietcombank""."
Người thân của tôi ở Việt Nam sẽ nhận được tiền trong bao lâu?,​Người thân của Quý khách có thể nhận tiền ngay lập tức tại tài khoản Ngân hàng Ngoại Thương Việt Nam.
Tôi cần làm gì để hạn chế sai sót khi gửi tiền về?,"​
Để hạn chế sai sót Quý khách cần điền các thông tin trên phiếu chuyển tiền rõ ràng, đặc biệt các thông tin về Họ và tên, số CMND, địa chỉ và số tài khoản Vietcombank của người nhận.
Các thông tin khai báo Quý khách nên điền bằng tiếng Việt in hoa không dấu.
Lưu ý đến chính tả và chú ý những chữ cái hoặc chữ số có thể gây nhầm lẫn với nhau như: chữ A, chữ H và số 4; chữ B và số 13; chữ C và chữ O; chữ G và số 6 …v.v… Nếu Quý khách hàng trót viết sai, không nên gạch xoá mà hãy xin một tờ khai khác để viết lại.
Quý khách nên giữ lại 01 bản chụp tờ khai chuyển tiền hoặc phiếu biên nhận chuyển tiền để làm bằng chứng với ngân hàng sau này nếu việc chuyển tiền có trục trặc."
Tôi phải mang theo giấy tờ gì khi đến gửi tiền?,"​
Khi đến gửi tiền, khách hàng vui lòng mang theo giấy tờ tùy thân có dán ảnh, ví dụ như: Giấy CMND, hoặc bằng lái xe, hộ chiếu…
Ngoài ra, Quý khách cũng cần có thông tin chính xác của người nhận tiền (Họ tên, địa chỉ, số điện thoại bàn và số di động (nếu có), số tài khoản tại Vietcombank)
Ngoài ra, tuỳ thuộc vào yêu cầu của từng đại lý chuyển tiền và quy định của Hoa Kỳ, Quý khách có thể sẽ được yêu cầu bổ sung thêm một số giấy tờ cần thiết khác."
Tôi có phải thông báo cho người nhà ở nước ngoài biết là đã nhận tiền rồi hay không? hay Ngân hàng có trách nhiệm báo lại người gửi hay không?,"​
Sau khi giao dịch trả tiền đã được thực hiện, ngân hàng sẽ không thông báo với người gửi rằng người nhận đã nhận được tiền. Trong trường hợp người gửi yêu cầu, ngân hàng sẽ kiểm tra và thông báo về tình trạng chi trả của món tiền đó hoặc người nhận tiền có thể chủ động thông báo lại cho người gửi về việc đã nhận được tiền."
"Khi nhận tiền RIA tại Vietcombank thì khác gì với những chỗ khác, tôi sẽ được ích lợi gì?","​Với những ưu điểm như mạng lưới chi trả rộng khắp, thời gian giao dịch nhanh chóng, đội ngũ nhân viên nhiệt tình, không gian giao dịch hiện đại, khách hàng sẽ nhận được dịch vụ tốt nhất khi tới nhận tiền tại Vietcombank.
Ngoài ra, khi giao dịch tại Vietcombank Quý khách còn có cơ hội nhận được những phần quà hấp dẫn từ các chương trình khuyến mại dành cho khách hàng nhận tiền kiều hối tại Vietcombank. Quý khách cũng có thể sử dụng thêm nhiều dịch vụ khác của ngân hàng (Gửi tiết kiệm, chuyển tiền vào tài khoản thanh toán...)."
Tôi có thể nhận tiền kiều hối bằng đồng tiền gì?,"​
Quý khách có thể nhận tiền USD."
Người thân của tôi có phải trả phí nào không khi nhận tiền tại Ngân hàng Ngoại thương?,"​
Người thân của Quý khách ở Việt Nam không phải trả bất kỳ một khoản phí nào khi nhận tiền tại các phòng giao dịch, chi nhánh của Ngân hàng Ngoại Thương có biểu tượng RIA."
Sau bao lâu thì người thân của tôi ở Việt Nam có thể nhận được tiền thông qua kênh RIA?,"​
Ngay sau khi hoàn tất thủ tục chuyển tiền, chỉ trong vòng 15 phút, người thân của quý khách ở Việt Nam đã có thể nhận được tiền tại các phòng giao dịch hoặc chi nhánh của Ngân hàng Ngoại Thương có biểu tượng RIA."
Tôi cần phải làm gì để chuyển tiền về Việt Nam?,"​
Quý khách chỉ cần đến các ngân hàng hoặc đại lý chuyển tiền có biểu tượng của RIA và cung cấp các thông tin cần thiết theo hướng dẫn của nhân viên đại lý, điền vào phiếu chuyển tiền và thanh toán số tiền chuyển cùng với phí chuyển tiền."
"Quý khách hàng chưa phát hành thẻ ghi nợ nội địa hoặc thẻ ghi nợ quốc tế Visa, Quý khách hàng có thể đăng ký Gói giao dịch không?","​
Quý khách hàng vẫn có thể đăng ký Gói giao dịch.
Trên VCB Digibank: Quý khách hàng sẽ được chỉ dẫn để thực hiện phát hành thẻ ghi nợ nội địa hoặc thẻ ghi nợ quốc tế Visa ngay trên VCB Digibank. Sau khi hoàn thành yêu cầuphát hành thẻ, Quý khách hàng quay lại màn hình đăng ký Gói tài khoản để hoàn tất các bước đăng ký Gói tiếp theo.
Tại điểm giao dịch của VCB: Giao dịch viên sẽ hướng dẫn Quý khách hàng thực hiện thủ tục phát hành thẻ ghi nợ nội địa hoặc thẻ ghi nợ quốc tế Visa. Sau đó, giao dịch viên sẽ thực hiện đăng ký Gói tài khoản tương ứng cho Quý khách hàng."
Quý khách hàng sử dụng Gói tài khoản nhưng không duy trì đủ số dư tiền gửi bình quân tối thiểu trên tài khoản thanh toán trong tháng để được miễn phí Gói thì sao?,"​
Quý khách hàng không duy trì đủ số dư tiền gửi bình quân trên tài khoản thanh toán bằng hoặc trên mức tối thiểu vẫn được sử dụng Gói tài khoản đã đăng ký với VCB.  Quý khách hàng sẽ đóng Phí Gói tài khoản theo quy định hiện hành của VCB như sau:
Gói
tài khoản VCB Eco: 15.000 VNĐ/tháng, chưa bao gồm VAT.
Gói
tài
khoản VCB Plus: 25.000 VNĐ/tháng, chưa bao gồm VAT.
Gói tài khoản VCB Pro: 30.000 VNĐ/tháng, chưa bao gồm VAT.
Gói tài khoản VCB Advanced: 45.000 VNĐ/tháng, chưa bao gồm VAT."
Quý khách hàng là khách hàng Priority của VCB có nên đăng ký Gói tài khoản không?,"​
Tùy theo nhu cầu thực hiện giao dịch của Quý khách hàng, Quý khách hàng có thể lựa chọn đăng ký 01 trong 3 Gói tài khoản VCB Plus hoặc VCB Pro hoặc VCB Advanced."
"Khi muốn sử dụng Gói tài khoản, thủ tục đăng ký Gói tài khoản như thế nào?","​
Để sử dụng Gói giao dịch, Quý khách hàng có 02 hình thức đăng ký:
Đăng ký tự động trên VCB Digibank: Quý khách hàng vui lòng cập nhật App VCB Digibank, sau đó đăng nhập VCB Digibank, chọn chức năng “Gói dịch vụ tài khoản” tại mục Tiện ích/Cài đặt. Quý khách hàng lựa chọn đăng ký Gói tài khoản phù hợp và thực hiện các thao tác trên màn hình VCB Digibank.
Đăng ký tại điểm giao dịch của VCB: Quý khách hàng đến trực tiếp các điểm giao dịch trên toàn hệ thống VCB để được GDV hướng dẫn đăng ký Gói tài khoản phù hợp."
"Khi đăng ký sử dụng Gói tài khoản, Quý khách hàng được sử dụng những dịch vụ gì?","​
Quý khách hàng chỉ cần đăng ký một lần duy nhất đối với một Gói tài khoản tương ứng sẽ được VCB cung cấp trọn gói và đầy đủ các dịch vụ ngân hàng cơ bản và thường xuyên nhất, bao gồm:
Dịch vụ quản lý tài khoản thanh toán VNĐ;
Dịch vụ VCB Digibank
Dịch vụ thông báo biến động số dư qua OTT;
Dịch vụ chuyển tiền tới tài khoản thụ hưởng trong và ngoài hệ thống VCB theo duy định của từng Gói tài khoản;
Dịch vụ thẻ ghi nợ nội địa Connect 24 hoặc thẻ ghi nợ quốc tế Visa theo quy định của từng Gói tài khoản.
Cụ thể, hiện nay VCB đang có 04 Gói tài khoản tương ứng như sau:
Gói
tài
khoản VCB Eco:
Quý khách hàng sẽ được miễn phí quản lý tài khoản, phí duy trì dịch vụ VCB Digibank, phí dịch vụ thông báo thay đổi số dư OTT, phí phát hành
thẻ Connect24
và đặc biệt là
miễn phí
phí chuyển tiền tới tài khoản thu  hưởng trong hệ thống
Vietcombank trên VCB Digibank.
Gói tài khoản VCB Plus
: Quý khách hàng sẽ được miễn phí quản lý tài khoản, phí duy trì dịch vụ VCB Digibank, phí dịch vụ thông báo thay đổi số dư OTT, phí
thẻ Connect24
và đặc biệt là
miễn phí phí chuyển tiền tới tài khoản thụ hưởng cả trong và ngoài hệ thống
Vietcombank trên VCB Digibank
Gói tài khoản VCB Pro:
Quý khách hàng sẽ được miễn phí quản lý tài khoản, phí duy trì dịch vụ VCB Digibank, phí dịch vụ thông báo thay đổi số dư OTT, đặc biệt miễn phí phát hành và duy trì hàng tháng
thẻ ghi nợ quốc tế Visa
và
miễn phí chuyển tiền tới tài khoản thụ hưởng cả trong và ngoài hệ thống
Vietcombank trên VCB Digibank.
Gói tài khoản VCB Advanced:
Quý khách hàng sẽ được miễn phí quản lý tài khoản, phí duy trì dịch vụ VCB Digibank, phí dịch vụ thông báo thay đổi số dư OTT, đặc biệt miễn phí phát hành và duy trì hàng tháng
thẻ ghi nợ quốc tế Visa Platium
và
miễn phí chuyển tiền  tới tài khoản thụ hưởng cả trong và ngoài hệ thống
Vietcombank trên VCB Digibank"
